"","assessment_sequence_id","student_id","student_or_la","pre_agree_to_participate","pre_submitted","pre_duration","post_agree_to_participate","post_submitted","post_duration","pre_answered","post_answered","pre_score","post_score","effect_size","learning_gain","gender_text","male","female","transgender","genderqueer_nonconforming","gender_noanswer","gender_other","hispanic","white","black","asian","american_indian","hawaiian_or_other_pacific_islander","race_noanswer","race_other","year_in_school","first_time","min_week_w_la_0","min_week_w_la_1to5","min_week_w_la_6to15","min_week_w_la_16to30","min_week_w_la_30plus","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_12","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","pre_19","pre_20","pre_21","pre_22","pre_23","pre_24","pre_25","pre_26","pre_27","pre_28","pre_29","pre_30","pre_31","pre_32","pre_33","pre_34","pre_35","pre_36","pre_37","pre_38","pre_39","pre_40","pre_41","pre_42","pre_43","pre_44","pre_45","pre_46","pre_47","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","post_30","post_31","post_32","post_33","post_34","post_35","post_36","post_37","post_38","post_39","post_40","post_41","post_42","post_43","post_44","post_45","post_46","post_47","pre_48","pre_49","pre_50","post_48","post_49","post_50","course_id","institution_id","ccihe_id","term","year","Bio","Chem","Math","Physics","Astronomy","n_of_qs_on_assessment","students_enrolled","pre_tests_completed","pre_agrees_to_participate","pre_declines_to_participate","post_tests_completed","post_agrees_to_participate","post_declines_to_participate","pre_nonresponses_to_participate","post_non_responses_to_participate","student_to_la_ratio","course_strat_interactive_lecture","course_strat_lecture","course_strat_discuss_small_groups","course_strat_design_activities","course_strat_req_work_together","course_strat_instr_solves_quant","course_strat_instr_solves_qual","course_strat_students_solve_quant","course_strat_students_solve_qual","times_taught","course_learning_goals_prob_solving","course_learning_goals_concept_understanding","course_learning_goals_attitudes_appreciation","course_use_las","la_primary_role","la_secondary_role","weekly_planning_time","times_taught_w_las","used_collaborative_learning","how_collected","community_college","public_inst","assessment_code","course_strat_integrated_lab_lecture","participate_credit_pre","participate_credit_post","participate_email_reminders","participate_inclass_reminders","discipline","has_multiple_versions","filter_question","PRE_start_date","PRE_end_date","POST_start_date","POST_end_date","pre_51","pre_52","post_51","post_52","ethnicity_text","race_text","time_with_la","pre_demographics_before","pre_assessment_version","post_demographics_before","post_assessment_version","n_of_qs_on_assessment_post","parent_degree","mideastern","multiracial","pre_consent","post_consent","pre_1_C","pre_2_C","pre_3_C","pre_4_C","pre_5_C","pre_6_C","pre_7_C","pre_8_C","pre_9_C","pre_10_C","pre_11_C","pre_12_C","pre_13_C","pre_14_C","pre_15_C","pre_16_C","pre_17_C","pre_18_C","pre_19_C","pre_20_C","pre_21_C","pre_22_C","pre_23_C","pre_24_C","pre_25_C","post_1_C","post_2_C","post_3_C","post_4_C","post_5_C","post_6_C","post_7_C","post_8_C","post_9_C","post_10_C","post_11_C","post_12_C","post_13_C","post_14_C","post_15_C","post_16_C","post_17_C","post_18_C","post_19_C","post_20_C","post_21_C","post_22_C","post_23_C","post_24_C","post_25_C"
"2402","620","16887","Student","I agree to participate","2016-09-22 23:20:10",230.488,NA,NA,NA,100,NA,28,NA,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","a","a","b","e","a","b","a","a","b","b","c","c","c","c","b","c","b","c","c","b","b","d","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","620","16890","Student",NA,NA,NA,"I agree to participate","2016-12-11 18:51:36",2338.385,NA,100,NA,40,NA,NA,"Female",0,1,0,0,0,0,1,1,0,0,0,0,0,0,"1st",1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","b","a","e","a","e","d","d","a","d","b","a","d","a","b","b","c","b","a","e","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"2404","620","16889","Student","I agree to participate","2016-09-25 19:03:52",2439.885,"I agree to participate","2016-12-12 11:26:41",1955.662,100,100,44,52,0.657595949221453,"0.14285714285714","Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"2nd",1,0,0,0,1,0,"c","b","d","b","b","a","c","a","e","d","b","e","c","a","b","d","a","d","b","c","b","b","d","b","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","b","b","a","c","a","e","d","b","a","d","a","b","d","d","b","b","c","b","c","a","a","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"2405","620","16893","Student","I agree to participate","2016-09-26 19:30:12",1375.753,"I agree to participate","2016-12-10 19:15:37",1127.676,100,100,48,60,0.986393923832179,"0.23076923076923","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,0,1,0,"c","b","b","c","d","a","c","a","e","a","b","a","d","d","e","d","c","b","b","c","d","c","a","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","b","b","a","b","a","e","b","b","a","d","e","e","c","a","b","b","e","b","d","b","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1
"2406","620","16894","Student",NA,NA,NA,"I agree to participate","2016-12-03 00:20:55",3821.524,NA,100,NA,44,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"4th",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","a","b","a","e","a","b","c","d","d","d","a","c","d","c","b","a","a","b","c","a","a","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"2407","620","11474","Student","I agree to participate","2016-09-21 21:18:30",2388.996,NA,NA,NA,40,NA,16,NA,NA,NA,"Female",0,1,0,0,0,0,1,0,0,0,1,0,0,0,"1st",1,0,0,0,0,0,"c","a","b","b","b","a","a","d","d","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","620","16897","Student",NA,NA,NA,"I agree to participate","2016-12-07 12:31:44",674.947,NA,100,NA,36,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","b","c","b","a","c","b","e","d","e","d","e","d","d","b","a","a","d","c","e","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"2409","620","16900","Student",NA,NA,NA,"I agree to participate","2016-12-02 16:18:27",1360.144,NA,100,NA,40,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","d","e","c","c","d","a","e","d","b","a","e","c","b","d","e","e","b","e","b","b","c","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
"2410","620","16904","Student","I agree to participate","2016-09-26 17:09:26",232.694,"I agree to participate","2016-12-05 12:05:51",323.789,100,100,20,32,0.986393923832179,"0.15","Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"1st",1,0,1,0,0,0,"c","d","b","c","a","b","d","a","b","a","c","c","b","b","d","e","b","c","b","a","c","a","e","a","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","a","b","c","e","d","a","c","b","b","d","d","b","d","c","b","e","d","a","b","a","c","b","e","a","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
"2411","620","16907","Student","I agree to participate","2016-09-21 19:50:20",2315.097,"I agree to participate","2016-12-04 22:46:02",5984.524,100,100,36,52,1.31519189844291,"0.25","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,1,0,0,"c","b","d","a","d","b","a","d","e","b","e","e","c","c","b","d","d","b","b","d","b","b","e","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","a","e","a","c","d","b","c","d","a","e","b","b","d","d","b","a","a","b","d","e","d","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
"2412","620","16910","Student",NA,NA,NA,"I agree to participate","2016-12-03 01:09:16",1219.106,NA,100,NA,36,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e","d","b","a","b","c","c","d","e","e","d","a","d","c","c","d","a","b","b","a","b","e","e","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
"2413","620","16912","Student",NA,NA,NA,"I agree to participate","2016-12-09 11:27:35",1831.637,NA,100,NA,36,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","d","d","b","b","c","c","d","e","e","e","a","a","a","a","d","e","b","b","b","b","c","c","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"2414","620","16911","Student",NA,NA,NA,"I agree to participate","2016-12-08 11:50:38",513.294,NA,100,NA,28,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","d","a","e","a","e","d","e","e","e","b","e","c","c","b","b","d","c","b","d","b","b","e","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",460,225,110538,"Fall","2016",0,0,1,0,0,25,32,6,8,0,11,12,0,10,5,"N/A","No","Yes","Yes",NA,"No",NA,NA,NA,NA,"2",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2415","224","5033","Student","I agree to participate","2016-02-03 00:27:47",3112.532,NA,NA,NA,100,NA,20,NA,NA,NA,"Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"2nd",0,0,0,0,0,0,"c","d","a","c","d","a","a","e","d","c","c","c","c","e","c","c","e","b","a","b","e","b","e","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,212,212,127909,"Spring","2016",0,0,1,0,0,25,30,18,19,0,2,2,0,1,17,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"7",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"1",NA,"online",1,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","224","5034","Student","I agree to participate","2016-02-02 08:35:41",1198.221,NA,NA,NA,100,NA,12,NA,NA,NA,"Male",1,0,0,0,0,0,1,0,0,0,0,0,0,1,"3rd",0,0,0,0,0,0,"b","d","c","c","d","d","c","a","b","d","c","c","c","a","c","d","b","c","d","a","c","e","c","c","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,212,212,127909,"Spring","2016",0,0,1,0,0,25,30,18,19,0,2,2,0,1,17,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"7",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"1",NA,"online",1,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","224","5036","Student","I agree to participate","2016-02-02 11:46:48",2280.824,NA,NA,NA,100,NA,32,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,0,0,0,"c","b","d","a","e","d","d","a","e","b","c","c","c","a","e","d","d","d","b","b","b","b","a","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,212,212,127909,"Spring","2016",0,0,1,0,0,25,30,18,19,0,2,2,0,1,17,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"7",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"1",NA,"online",1,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","224","5037","Student","I agree to participate","2016-01-25 13:47:06",188.504,NA,NA,NA,24,NA,0,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,0,0,0,"e","d","b","e","e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,212,212,127909,"Spring","2016",0,0,1,0,0,25,30,18,19,0,2,2,0,1,17,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"7",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,30,"1",NA,"online",1,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
